,NSC,CID,SMILES,MECHANISM
12911,693088,392545,CC1=C(N(C(=O)NC1=O)C(C)OCCN(C(=O)OC2=CC=CC=C2)OC(=O)OC3=CC=CC=C3)CC4=CC=CC=C4,Other
12912,693089,5469826,CC(C)(C)[Si](C)(C)OC1C(OC(C1=CC#N)N2C=CC(=O)NC2=O)CO,Other
12913,693090,6712492,CC(C)(C)[Si](C)(C)OCC1C2(C(C(O1)N3C=CC(=O)NC3=O)O[Si](C)(C)C(C)(C)C)C(O2)C(=O)OC,Other
12914,693092,6712493,CC(C)(C)[Si](C)(C)OCC1C2(C(C(O1)N3C=CC(=O)NC3=O)O[Si](C)(C)C(C)(C)C)C(O2)C(=O)N,Other
12915,693117,392570,CN(C)CCNC1=C2C3=C(C=C1)C(=O)N(C(=O)N3C4=CC=CC=C4C2=O)CCN(C)C,Other
12916,693118,392571,CN(C)CCN1C(=O)C2=C3C(=C(C=C2)N(C)CCN(C)C)C(=O)C4=CC=CC=C4N3C1=O,Other
12917,693119,392572,CN(C)CCNC1=C2C3=C(C=C1)C(=O)N(C(=O)N3C4=C(C2=O)C=C(C=C4)O)CCN(C)C,Other
12918,693120,392573,CN(C)CCN1C(=O)C2=C3C(=C(C=C2)NCCNCCO)C(=O)C4=C(N3C1=O)C=CC(=C4)O,Other
12919,693122,5469828,C1C(=O)N(N(C1=O)C(=CC2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,Other
12920,693126,392579,CC1(CC2=NC3=C(C4=CC=CC=C4C=C3)C(=C2C(=O)C1)C5=CC=C(C=C5)NC(=O)CCCC(=O)NC6=CC=C(C=C6)C7=C8C(=NC9=C7C1=CC=CC=C1C=C9)CC(CC8=O)(C)C)C,Other
12921,693129,5469831,C1=CC=C(C=C1)C=C(C(=CC2=CC=CC=C2)[N+](=O)[O-])[N+](=O)[O-],Other
12922,693130,5469832,C1=CC=C2C(=C1)C=CC=C2C=C(C(=CC3=CC=CC4=CC=CC=C43)[N+](=O)[O-])[N+](=O)[O-],Other
12923,693131,5469833,C1=CSC(=C1)C=C(C(=CC2=CC=CS2)[N+](=O)[O-])[N+](=O)[O-],Other
12924,693132,5469834,COC1=CC=C(C=C1)C=C(C(=CC2=CC=C(C=C2)OC)[N+](=O)[O-])[N+](=O)[O-],Other
12925,693133,5469835,CC1=CC(=C(C(=C1)C)C=C(C(=CC2=C(C=C(C=C2C)C)C)[N+](=O)[O-])[N+](=O)[O-])C,Other
12926,693135,5469837,C1CCC(CC1)C=C(C(=CC2CCCCC2)[N+](=O)[O-])[N+](=O)[O-],Other
12927,693136,392589,CC1=CC(=C(C(=C1)C)S(=O)(=O)N(CCCN)OCCCN)C.Cl,Other
12928,693141,392598,COC1=C(C=C2C(=C1)CCN=C2CC3=CC(=C(C=C3CCCl)OC)OC)OC.Cl,Other
12929,693142,392600,COC1=CC2=C(C=C1)C(=NCC2)CC3=CC(=C(C=C3CCCl)OC)OC.Cl,Other
12930,693144,392604,COC1=C(C=C2C(=C1)CCN3C2=CC4=CC=CC=C4C3=O)OC,Other
12931,693145,392605,COC1=C(C=C2C(=C1)CCN3C2=CC4=CC(=C(C=C4C3=O)OC)OC)OC,Other
12932,693146,392606,COC1=CC2=C(CN3CCC4=CC=CC=C4CC3C2)C=C1,Other
12933,693147,392607,COC1=CC=C(C=C1)C(=C2C=CC=C2)C3=CC=C(C=C3)OC,Other
12934,693167,392611,CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OCC3C(CC(O3)N4C=C(C(=O)NC4=O)F)O)N=[N+]=[N-],Other
12935,693169,392613,CCCCCCCCCCCCCCCCCCNC1=NC(=O)N(C=C1)C2C(C(C(O2)COP(=O)(O)OCC3C(CC(O3)N4C=C(C(=O)NC4=O)F)O)O)O,Other
12936,693172,392616,CCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=C(C=C1)F.[Cl-],Other
12937,693177,392618,CCOC(=O)C1=CSC(=N1)C2=CN(C3=C2C(=O)C(=CC3=O)OC)C,Other
12938,693178,392619,CC1=CSC(=N1)C2=CN(C3=C2C(=O)C(=CC3=O)OC)C,Other
12939,693179,392620,CC1=CSC(=N1)C2=CN(C3=C2C(=O)C(=CC3=O)N)C,Other
12940,693180,392621,CC1=NC(=CS1)C2=CN(C3=C2C(=O)C(=CC3=O)OC)C,Other
12941,693184,392622,CC(C)C1=NC(=CS1)CN(C)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=CC=C2)CC(C(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,Other
12942,693185,392623,CC1C(C(C(C(O1)OC2CC3C4CC=C5CC(CCC5(C4C(CC3(C2C(C)C(CCC(C)C)O)C)O)C)O)O)O)O,Other
12943,693207,5469838,CCOC(=CC(=O)OCC)C1C(C1C(=O)C2=CC=C(C=C2)Cl)C(=CC(=O)OCC)OCC,Other
12944,693208,5469839,CCOC(=CC(=O)OCC)C1C(C1C(=O)C2=CC=C(C=C2)Cl)C(=CC(=O)OCC)OCC,Other
12945,693210,392629,C1CC(N(C1)CCNC(CC2=CC=CC=C2)C(=O)O)C(=O)O,Other
12946,693211,392630,C1=CC=C2C(=C1)SC3[S+]2C4=CC=CC=C4S3.[Cl-],Other
12947,693215,392635,CCOC(=O)C1=C2C3=CC=CC=C3N(C4=C2C(=CC5=C4C=CC(O5)(C)C)O1)C,Other
12948,693216,392636,CC(C)(C)C1=CC=CC=C1N2C3=CC=C4C5=C(C=CC(=C35)C2=O)C(=O)N(C4=O)C6=CC=CC=C6C(C)(C)C,Other
12949,693218,392638,C(CN)CNOCCCN.Cl,Other
12950,693224,392645,C1COC2(O1)C(CC(=O)CC2SC3=CC=CC=C3)SC4=CC=CC=C4,Other
12951,693225,392646,C1CCN2C(C1)C3C(O2)C4(C(CC3=O)SC5=CC=CC=C5)OCCO4,Other
12952,693226,392647,CN(CCC1=CC(=C(C=C1)OC)OC)C(=O)CC(C#N)(C2=CC=CC=C2)C3=CC(=C(C=C3)OC)OC,Other
12953,693234,135408097,C1=CC=C(C=C1)CN=C2C(=C(SC=C(N2)C3=CC=CC=C3)NC4=CC=CC=C4)C#N,Other
12954,693236,392657,CC(C)(C(=O)OC)OCC1=CC=C(C=C1)C2NC(=O)N(C(=O)N2C3=CC(=CC=C3)Cl)C4=CC(=CC=C4)Cl,Other
12955,693246,5466480,CC(=NNC1=NC=NC2=CC=CC=C21)C3=CC=CC=N3,Other
12956,693247,5466481,CC(=NOC1=CC(=NC=N1)Cl)C2=CC=CC=N2,Other
12957,693248,9571636,C1=CC=C(C=C1)C(=NNC2=CC(=NC=N2)Cl)C3=CC=CC=N3,Other
12958,693255,2051,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Cl)OC,Kinase
12959,693321,6413111,CC(=NNC(=S)N1CCCCCC1)C(=NNC(=S)N2CCCCCC2)C,Other
12960,693322,6309639,CN(C)C(=S)NN=CC=NNC(=S)N(C)C,Other
12961,693323,5878685,C1CCN(CC1)C(=S)NN=CC=NNC(=S)N2CCCCC2,Other
12962,693324,5913653,C1CCCN(CC1)C(=S)NN=CC=NNC(=S)N2CCCCCC2,Other
12963,693325,6411976,CC(=NNC(=S)N(C)C)C=NNC(=S)N(C)C,Other
12964,693326,6412422,CC(=NNC(=S)N1CCCCC1)C=NNC(=S)N2CCCCC2,Other
12965,693327,6477574,CN(C)C(=S)NN=CC(=NNC(=S)N(C)C)C1=CC=CC=C1,Other
12966,693328,6413034,C1CCN(CC1)C(=S)NN=CC(=NNC(=S)N2CCCCC2)C3=CC=CC=C3,Other
12967,693330,6399373,CC(=NNC(=S)N(C)C)C(=NNC(=S)N(C)C)C1=CC=CC=C1,Other
12968,693331,6399374,CC(=NNC(=S)N1CCCCC1)C(=NNC(=S)N2CCCCC2)C3=CC=CC=C3,Other
12969,693332,6399375,CNC(=S)NN=C(C1=CC=CC=N1)C(=NNC(=S)NC)C2=CC=CC=N2,Other
12970,693333,6399376,CN(C)C(=S)NN=C(C1=CC=CC=N1)C(=NNC(=S)N(C)C)C2=CC=CC=N2,Other
12971,693334,6399377,C1CCN(CC1)C(=S)NN=C(C2=CC=CC=N2)C(=NNC(=S)N3CCCCC3)C4=CC=CC=N4,Other
12972,693335,5481308,CC(=NNC(=S)N1CCN(CC1)C(=S)NN=C(C)C2=CC=CC=N2)C3=CC=CC=N3,Other
12973,693404,392686,COC1=CC(=CC(=C1OC)OC)C(CC#N)(C2=CC3=C(C=C2Br)OCO3)O,Other
12974,693405,392687,CC(C)(C)[Si](C)(C)OCC1C23C(C(C(O2)(C4C3O4)OC)C(=O)OC5=CC=CC=C5)C(=O)O1,Other
12975,693406,392688,CC12C(C(C3(O1)C(OC(=O)C3C2S(=O)(=O)C4=CC=CC=C4)CO[Si](C)(C)C(C)(C)C)O)O,Other
12976,693407,392689,CC(C)(C)[Si](C)(C)OCC1C23C(C(C(O2)(C4C3O4)OC)S(=O)(=O)C5=CC=CC=C5)C(=O)O1,Other
12977,693409,392691,COC1=C(C=C(C=C1)CC(CO)NC(=O)OCC2=CC=CC=C2)OC3=CC=C(C=C3)CC(CO)NC(=O)OCC4=CC=CC=C4,Other
12978,693413,5469850,COC1=C(C=C2C=CC3=CC(=C(C=C3C(CC2=C1)N=[N+]=[N-])OC)OC)OC,Other
12979,693414,9571640,COC1=C(C=C2C=CC3=CC(=C(C=C3C(=NO)CC2=C1)OC)OC)OC,Other
12980,693416,392698,COC1=C(C=C2C3C=NC(CC2=C1)C4=CC(=C(C=C34)OC)OC)OC,Other
12981,693421,392704,COC1(CCC2C1CC(C3C2C4=CC=CC=C4O3)(C(=C)[Si](C)(C)C)O)OC,Other
12982,693422,392705,CC1(C(CCC(O1)(C)C(=O)O)C(=O)O)C,Other
12983,693428,157875,CN1CC(C2=CC(=C(C=C2C1)O)O)O,Other
12984,693433,392715,C1C2C(CS1)N(C(=O)N2CC3=CC=CC=C3)CC4=CC=CC=C4,Other
12985,693438,54608981,C1CCC(=O)C(=CC2=CC=C(C=C2)OC(=O)C=CC3=CC=CC=C3)C1,Other
12986,693440,5922684,COC1=CC=C(C=C1)C=CC(=O)OC2=CC=C(C=C2)C=C3CCCCC3=O,Other
12987,693442,6519684,CN(C)CC1CCCC(=CC2=CC=C(C=C2)OC(=O)C=CC3=CC=C(C=C3)Cl)C1=O.Cl,Other
12988,693443,6519685,CN(C)CC1CCCC(=CC2=CC=C(C=C2)OC(=O)C=CC3=CC(=C(C=C3)Cl)Cl)C1=O.Cl,Other
12989,693536,5469854,CC1=CCCC(=CCC(CC1)C(=CCCC(C)(C)OC2C(C(C(C(O2)COC(=O)C)OC(=O)C)O)O)C)C,Other
12990,693537,5469854,CC1=CCCC(=CCC(CC1)C(=CCCC(C)(C)OC2C(C(C(C(O2)COC(=O)C)OC(=O)C)O)O)C)C,Other
12991,693538,392732,CC1CCC2C(CC(C2(C1=O)C(=O)C(=C)C)C=C(C)C)C,Other
12992,693539,392733,CC1C2C(C(=O)OC3C24COC(C1O)(C4C5(C(C3)C(=CC(=O)C5O)C)C)O)OC(=O)CC6=CCCC6,Other
12993,693543,392737,CC1=C2C(=CC=C1)C(=C3C=CC=C(C3=N2)C(=O)NCCCNCCN)N.Cl,Other
12994,693544,392739,CC1=C2C(=CC=C1)C(=C3C=CC=C(C3=N2)C(=O)NCCN(C)C)NC.Cl,Other
12995,693545,392741,CC1=C2C(=CC=C1)C(=C3C=CC=C(C3=N2)C(=O)NCCNCCN)N.Cl,Other
12996,693546,392743,CNC1=CC2=C(C(CN2C(=O)C3=CC4=CC(=C(C(=C4N3)OC)OC)OC)CCl)C5=CC=CC=C51,Other
12997,693547,392744,CC1=CC(=C(C=C1)C2=NC(=NC(=C2)C3=CC=CC=C3)N)O,Other
12998,693561,3701764,CCCC1=C2C3=C(C(=C(C4=C3C(=C5C2=C(C(=O)C=C5OC)C(=C1OC)O)C(=CC4=O)OC)O)OC)CCC,Other
12999,693562,135505160,CC=CC1=C(C(=O)C2=C(C=C(C3=C4C(=CC(=C5C4=C(C1=C32)C(=C(C5=O)O)C=CC)OC)OC)OC)OC)O,Other
13000,693563,5469857,CCCC(=O)NC1=CN(C(=C1)C=CC(=O)N2CC(C3=C4C(=CNC4=C(C=C32)OCC5=CC=CC=C5)C)CCl)C,Other
13001,693568,375165,C1=CC(=CC=C1N(C(=O)SCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)O)Br,Other
13002,693569,392750,CCOC(=O)CNC(=O)C(CSC(=O)N(C1=CC=C(C=C1)Cl)O)NC(=O)CCC(C(=O)OCC)N.Cl,Other
13003,693570,392752,CCOC(=O)CNC(=O)C(CSC(=O)N(C1=CC=C(C=C1)Br)O)NC(=O)CCC(C(=O)OCC)N.Cl,Other
13004,693571,5469858,C[N+]1=C(C=C2N1C3=CC=CC=C3C2=CC4=CC=C(C=C4)N(C)C)C5=CC=CC=C5.C(F)(F)(F)S(=O)(=O)[O-],Other
13005,693572,5469860,C[N+]1=C(C=C2N1C3=C(C2=CC4=CC=C(C=C4)N(C)C)C=C(C=C3)OC)C5=CC=CC=C5.C(F)(F)(F)S(=O)(=O)[O-],Other
13006,693573,5469862,C[N+]1=C(C=C2N1C3=C(C2=CC4=CC=C(C=C4)N(C)C)C=C(C=C3)O)C5=CC=CC=C5.C(F)(F)(F)S(=O)(=O)[O-],Other
13007,693576,5469868,C[N+]1=C(C=C(N1C2=CC=CC=C2)C=CC3=CC=C(C=C3)N(C)C)C4=CC=CC=C4.C(F)(F)(F)S(=O)(=O)[O-],Other
13008,693592,392768,CC(=O)OCC1C(C2C3=CC4=C(C=C3C1O2)OCO4)COC(=O)C(C5=CC=CC=C5)(C(F)(F)F)OC,Other
13009,693619,5918602,C1=CC=C(C=C1)C(=NNC2=NC=NC=C2)C3=CC=CC=N3,Other
13010,693620,6519692,C1=CC=C(C=C1)C(=NNC2=NC=C(C=C2)[N+](=O)[O-])C3=CC=CC=N3,Other
13011,693622,9630043,COC1=CC=C(C=C1)C(=NNC2=CC=CC=N2)C3=CC=CC=N3,Other
13012,693623,6418605,C1=CC=C(C=C1)C(=NNC2=CC=CC=N2)C3=NN=CC=C3,Other
13013,693624,5893153,C1=CC=C(C=C1)C(=NNC2=CC(=NC=N2)Cl)C3=NC=CC=N3,Other
13014,693625,6289386,C1=CC=C(C=C1)C(=NNC2=CC=CC=N2)C3=NC=CC=N3,Other
13015,693626,5869744,C1=CC=C(C=C1)C(=NNC2=NC3=CC=CC=C3N=C2)C4=CC=CC=N4,Other
13016,693627,6519698,C1=CC=C(C=C1)C(=NNC2=NC=C(C=C2)Cl)C3=CC=CC=N3,Other
13017,693628,5905604,C1=CC=C(C=C1)C(=NNC2=C(C=C(C=N2)C(F)(F)F)Cl)C3=CC=CC=N3,Other
13018,693629,6067084,C1=CC=C(C=C1)C(=NNC2=C(C=C(C=N2)Cl)C(F)(F)F)C3=CC=CC=N3,Other
13019,693630,9572043,CC(=NNC1=NC2=CC=CC=C2S1)C3=NN=CC=C3,Other
13020,693631,9572044,CC(=NNC1=NC2=CC=CC=C2S1)C3=NC=CN=C3,Other
13021,693632,5351439,CC(=NNC1=NC2=CC=CC=C2S1)C3=NC=NC=C3,Other
13022,693633,9572045,CC1=CC(=NC=N1)C(=NNC2=NC3=CC=CC=C3S2)C,Other
13023,693634,9572046,CC(=NNC1=NC2=C(S1)C=CC(=C2)F)C3=CC=CC=N3,Other
13024,693635,9572047,CC(=NNC1=NC2=C(S1)N=CC=C2)C3=CC=CC=N3,Other
13025,693636,9572048,CC(=NNC1=NC2=CC=CC=C2S1)C3=NC=CC=N3,Other
13026,693637,9572049,CC1=CC(=NC=N1)C(=NNC2=NC3=CC=CC=C3O2)C,Other
13027,693638,9572050,CC(=NNC1=NC2=CC=CC=C2O1)C3=CC4=CC=CC=C4C=N3,Other
13028,693639,9572051,CC(=NNC1=NC2=CC=CC=C2O1)C3=NC=CC=N3,Other
13029,693700,5469880,CC(=CCCC1(C=CC2=C(O1)C(=C3C(=C2OC(=O)C)C(=O)C4=CC5CC6C4(O3)C(C5=O)(OC6(C)C)CC=C(C)C(=O)O)CC=C(C)C)C)C,Other
13030,693702,11599836,CC(=CCCC1(C=CC2=C(C3=C(C(=C2O1)CC=C(C)C)OC45C6CC(C=C4C3=O)C(=O)C5(OC6(C)C)CC=C(C)C(=O)O)O)C)C,Other
13031,693714,392793,CCCC1=C(C2=CC=CC=C2N1)C3=C(NC4=CC=CC=C43)CCC,Other
13032,693718,392797,COC(=O)C1CCC(=S)N1C(=O)OCC2=CC=CC=C2,Other
13033,693720,392799,COC(=O)C1CCC(=S)N1C(=O)C2=CC=CC=C2,Other
13034,693765,392809,COC1=CC(=CC(=C1)OCC2=CC3=C(C=C2)N=C(C(=N3)Cl)C4=CC=CC=C4)OC,Other
13035,693766,392810,COC1=CC=C(C=C1)OCC2=CC3=C(C=C2)N=C(C(=N3)Cl)C4=CC=CC=C4,Other
13036,693767,392811,CCOC(=O)CCC(C(=O)OCC)NC(=O)C1=CC=C(C=C1)OCC2=CC3=C(C=C2)N=C(C(=N3)Cl)C4=CC=CC=C4,Other
13037,693769,392813,C1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)C(F)(F)F)N=C2COC4=CC=C(C=C4)C#N,Other
13038,693773,392817,C1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)COC4=CC=C(C=C4)F)N=C2Cl,Other
13039,693774,392818,C#CCN(CC1=CC2=C(C=C1)N=C(C(=N2)Cl)C3=CC=CC=C3)C4=CC=C(C=C4)F,Other
13040,693776,392820,C1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)C(F)(F)F)N=C2COC4=CC=C(C=C4)F,Other
13041,693804,392827,C1=CSC2=C1S(=O)(=O)C(=CN2)C#N,Other
13042,693806,496556,CC1=C(OC(=C1S(=O)(=O)C2=CC3=CC=CC=C3N(C2=N)O)N)C,Other
13043,693813,392835,CC1=C(N(C2=C1S(=O)(=O)C(C(N2)C3=CC=CC=C3)C#N)CCC4=CC=C(C=C4)Cl)C,Other
13044,693815,392837,C1=CC(=CC=C1S(=O)(=O)C2=C(SC=C2)NC(=O)C(F)(F)F)Cl,Other
13045,693817,392839,CC1=CC=C(C=C1)S(=O)(=O)C2=C(SC=C2)NC(=O)C3=CC=CC=C3,Other
13046,693852,5454187,C1=CC=C2C(=C1)C3=NC4=CC=CC=C4C(=C3N2)Cl,Other
13047,693853,392841,C1C2CC3CC1CC(C2)(C3)C(=O)C=P(C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6,Other
13048,693854,392842,C12C3(C4C1(C5C2(C3C45C(=O)O)C(=O)O)C(=O)O)C(=O)O,Other
13049,693857,392845,CCOC(=O)C1C(C2=C(CC1(C)O)NN(C2=O)C3=CC=CC=C3)C4=CC=C(C=C4)OC,Other
13050,693858,392846,CCOC(=O)C1C(C2=C(CC1(O)OCC)NN(C2=O)C3=CC=CC=C3)C4=CC=C(C=C4)OC,Other
13051,693859,392847,CCOC(=O)C1C(C2=C(CC1(C)O)NNC2=O)C3=CC(=C(C=C3)O)OC,Other
13052,693861,392849,CCOC(=O)C1C(C2=C(CC1(O)OCC)NNC2=O)C3=CC(=C(C=C3)OCC=C)OC,Other
13053,693867,135457335,CC1=CC=C(C=C1)NC2=[N+](C3=C(C=C(C=C3)Cl)[N+](=C2C#N)[O-])[O-],Other
13054,693869,135400998,C1=CC=C(C=C1)NC2=[N+](C3=C(C=C(C=C3)Cl)[N+](=C2C#N)[O-])[O-],Other
13055,693870,392858,CC1=CC2=C(C=C1C)[N+](=O)C(=C(N2[O-])Cl)C#N,Other
13056,693871,392859,C1CCN(C1)CC2=C(C3=C(C=CC=N3)C=C2)O.Cl,Other
13057,693872,392861,CCN(CC)CC1=C(C2=C(C=CC=N2)C=C1)O.Cl,Other
13058,693882,5494376,CCC(=NOC(=O)NC1=CC(=C(C=C1)F)[N+](=O)[O-])Cl,Other
13059,693883,9556327,CC(=NOC(=O)NC1=CC(=C(C=C1)F)[N+](=O)[O-])Cl,Other
13060,693884,5494378,CCCC(=NOC(=O)NC1=CC(=C(C=C1)F)[N+](=O)[O-])Cl,Other
13061,693885,5494379,CC(C)C(=NOC(=O)NC1=CC(=C(C=C1)F)[N+](=O)[O-])Cl,Other
13062,693923,392870,CC(C)(C)OC(=O)N1CCC(CC1)C(=O)OC,Other
13063,693925,392872,CC(C)(C)OC(=O)N1CCC(CC1)NC(=O)NC2CCN(CC2)C(=O)OC(C)(C)C,Other
13064,693983,5469884,CCOC(=O)C=C(C(=O)OCC)N1C=CC(=O)N(C1=O)CC#C,Other
13065,693984,5469885,CCOC(=O)C=C(C(=O)OCC)N1C=CC(=O)N(C1=O)CC#C,Other
13066,693985,5469886,CCOC(=O)C=C(C(=O)OCC)N1C=C(C(=O)N(C1=O)CC#C)C,Other
13067,693986,5469887,CCOC(=O)C=C(C(=O)OCC)N1C=C(C(=O)N(C1=O)CC#C)C,Other
13068,693987,5469888,CCOC(=O)C=C(C(=O)OCC)N1C=CC(=O)N(C1=O)CC2=CN(N=N2)COCCOC(=O)C,Other
13069,693988,5469889,CCOC(=O)C=C(C(=O)OCC)N1C=CC(=O)N(C1=O)CC2=CN=NN2COCCOC(=O)C,Other
13070,693990,5469891,CCOC(=O)C=C(C(=O)OCC)N1C=CC(=O)N(C1=O)CC2=CN=NN2CCCCOC(=O)C,Other
13071,693991,5469892,CCOC(=O)C=C(C(=O)OCC)N1C=CC(=O)N(C1=O)CC2=CN(N=N2)COCCOC(=O)C,Other
13072,693992,5469893,CCOC(=O)C=C(C(=O)OCC)N1C=CC(=O)N(C1=O)CC2=CN=NN2COCCOC(=O)C,Other
13073,693993,5469894,CCOC(=O)C=C(C(=O)OCC)N1C=CC(=O)N(C1=O)CC2=CN(N=N2)CCCCOC(=O)C,Other
13074,693995,5469896,CCOC(=O)C=C(C(=O)OCC)N1C=C(C(=O)N(C1=O)CC2=CN(N=N2)COCCOC(=O)C)C,Other
13075,693996,5469897,CCOC(=O)C=C(C(=O)OCC)N1C=C(C(=O)N(C1=O)CC2=CN=NN2COCCOC(=O)C)C,Other
13076,693997,5469898,CCOC(=O)C=C(C(=O)OCC)N1C=C(C(=O)N(C1=O)CC2=CN(N=N2)CCCCOC(=O)C)C,Other
13077,693998,5469899,CCOC(=O)C=C(C(=O)OCC)N1C=C(C(=O)N(C1=O)CC2=CN=NN2CCCCOC(=O)C)C,Other
13078,693999,5469900,CCOC(=O)C=C(C(=O)OCC)N1C=C(C(=O)N(C1=O)CC2=CN(N=N2)COCCOC(=O)C)C,Other
13079,694000,5469901,CCOC(=O)C=C(C(=O)OCC)N1C=C(C(=O)N(C1=O)CC2=CN=NN2COCCOC(=O)C)C,Other
13080,694001,5469902,CCOC(=O)C=C(C(=O)OCC)N1C=C(C(=O)N(C1=O)CC2=CN(N=N2)CCCCOC(=O)C)C,Other
13081,694002,5469903,CCOC(=O)C=C(C(=O)OCC)N1C=C(C(=O)N(C1=O)CC2=CN=NN2CCCCOC(=O)C)C,Other
13082,694071,392893,CC(=O)C1=CC2=C(S1)C(=O)C3=CC=CC=C3C2=O,Other
13083,694072,392894,CC(=O)C1=CSC2=C1C(=O)C3=CC=CC=C3C2=O,Other
13084,694073,392895,CC(=O)C1=CC2=C(C=C1)C(=O)C3=C(C2=O)SC(=C3)C(=O)C,Other
13085,694074,5469904,CC1CCC=C(CCCC(C2CC3C(C1O2)OC(=O)C3=C)(C)O)C,Other
13086,694075,5469905,CC1CCCC(=CCCC(=C)C(CC2C(C1O)OC(=O)C2=C)O)C,Other
13087,694076,54598865,CC1=CCCC2(CCCC(O2)(CCC3C(C1)OC(=O)C3=C)C)C,Other
13088,694082,392902,C1C(NC(=O)O1)C(CCCCCO)OC(=O)C2=CC=CC=C2,Other
13089,694088,392906,C1=CC=C(C=C1)CC2=CC=CC3=C2NC(=C3)C4=CC=C(C=C4)C5=CC=CC=C5,Other
13090,694095,392912,CC1=CC=C(C=C1)N(OC(=O)C)OC(=O)C,Other
13091,694104,392920,CC1=NOC(=C1)C2=CC=C(N2)C(=O)O,Other
13092,694160,392946,C1=CC(=CC=C1OC2=C(C=C(C=C2)N=CC3=C(C=C(C=C3)Cl)Cl)Cl)Cl,Other
13093,694168,392954,CCOC1=C(C=CC(=C1)C2N(C(=O)CS2)C3=CC(=C(C=C3)OC4=CC=C(C=C4)Cl)Cl)O,Other
13094,694171,392957,CC1=CC=C(C=C1)S(=O)(=O)N2C3CC(C2C(Cl)(Cl)Cl)C=C3,Other
13095,694173,392959,CSC1C2=C(C=CC3=CC=CC=C32)NC1=O,Other
13096,694176,392962,COC(=O)CCC1=CCC2(C3=C1C=CC=C3NC2=O)SC,Other
13097,694177,392963,C1CCCC2C=CC(CC1)N3N2C(=O)N(C3=O)C4=CC=CC=C4,Other
13098,694178,392964,CC12CC1C(N=N2)(C3=CC(=CC=C3)[N+](=O)[O-])C4=CC(=CC=C4)[N+](=O)[O-],Other
13099,694212,392970,CCC1=CC(=C(S1)S(=O)(=O)CC)C2=NSC(=O)O2,Other
13100,694214,9572052,C1=CC=C(C=C1)C(=O)ON=C2C=CC(=O)C(=NOC(=O)C3=CC=CC=C3)C2=O,Other
13101,694220,392978,C12=NON=C1N=C(C(=N2)NN)NN,Other
13102,694226,392984,C1CCC2=C(C1)C(=C3C(=C(SC3=N2)C(=NC#N)N)N)C4=CC=C(C=C4)Br,Other
13103,694230,3005352,C1=C(C=C(C(=C1O)O)O)C(=O)NC(=S)NC(=O)C2=CC(=C(C(=C2)O)O)O,Other
13104,694234,392992,C1=CC=C(C=C1)C2=CS(C=C2C3=CC=CC=C3)(C4=CC=C(C=C4)N)C5=CC=C(C=C5)N,Other
13105,694253,393001,C1=CC=C2C(=C1)N=C(S2)NC(=O)C3=C(C=CC(=C3)[N+](=O)[O-])Cl,Other
13106,694254,393002,COC1=CC=C(C=C1)C2=C(N(C(=O)C3=C2C=CC(=C3)[N+](=O)[O-])C4=NC5=CC=CC=C5S4)N,Other
13107,694256,6712513,CN1C2=CC=CC=C2N=C1C(C#N)C3=C(C=CC=N3)[N+](=O)[O-],Other
13108,694259,393007,CC1=CC=C(C=C1)S(=O)(=O)[O-].C[N+]1=C2C(=C(C3=CC=CC=C3N2C4=CC=CC=C41)NCCC5=CC=CC=N5)C#N,Other
13109,694261,393011,C1=CC=C2C(=C1)N=C3N2C4=C(C=C(C=C4)[N+](=O)[O-])C(=C3C#N)Cl,Other
13110,694262,393012,CC1=CC=C(C=C1)S(=O)(=O)[O-].C[N+]1=C2C(=C(C3=CC=CC=C3N2C4=CC=CC=C41)NCCCN5CCOCC5)C#N,Other
13111,694264,6712519,C1=CC=C2C(=C1)N=C(S2)C(C#N)C3=C(C=CC=N3)[N+](=O)[O-],Other
13112,694265,393017,CN1C2=CC=CC=C2N3C1=C(C(=O)C4=C3N=CC=C4)C#N,Other
13113,694266,393018,CC1=CC=C(C=C1)S(=O)(=O)O.CN1C2=CC=CC=C2N3C1=C4C(=NN=C4N)C5=CC=CC=C53,Other
13114,694268,393022,CC1=CC=C(C=C1)S(=O)(=O)[O-].C[N+]1=C2C(=C(C3=CC=CC=C3N2C4=CC=CC=C41)NCCCN5C=CN=C5)C#N,Other
13115,694269,393024,CC1=CC=C(C=C1)S(=O)(=O)[O-].C[N+]1=C2C(=C(C3=C(N2C4=CC=CC=C41)N=CC=C3)NCCC5=CC(=CC=C5)OC)C#N,Other
13116,694316,393038,C1=CC(=C(C2=C1NN=C2)Cl)[N+](=O)[O-],Other
13117,694341,393057,C1CCN(CC1)C2=CC3=C(C=C2)NC(=O)CN3,Other
